id,content
4389,"Alexa, set thermostat to 72 degrees."
4390,"Alexa, set the thermostat to 68 degrees."
4391,"Alexa, play taylor swift on spotify."
4392,"Alexa, set the thermostat to 70 degrees."
4393,"Alexa, set the thermostat to 72 degrees."
4394,"Alexa, set the thermostat to 72 degrees."
4395,"Alexa, set thermostat to 72 degrees."
4396,"Alexa, set the thermostat to 70 degrees."
4397,"Alexa, set the thermostat to 70 degrees."
4398,"Alexa, set thermostat to 72 degrees."
4399,"Alexa, set the thermostat to 72 degrees."
4400,"Alexa, play music from my playlist."
4401,"Alexa, start music at 6:00am."
4402,"Alexa, add milk to my shopping list."
4403,"Alexa, set thermostat to 72 degrees."
4404,"Alexa, add milk to the shopping list."
4405,"Alexa, play music on spotify."
4406,"Alexa, set the thermostat to a specific temperature."
4407,"Alexa, set the temperature to 72 degrees."
4408,"Alexa, set thermostat to 72 degrees."
4409,"Alexa, set thermostat to 72 degrees fahrenheit."
4410,"Alexa, order a pizza from domino's."
4411,"Alexa, set the thermostat to 72 degrees."
4412,"Alexa, set thermostat to 72 degrees."
4413,"Alexa, play music on spotify."
4414,"Alexa, set the thermostat to 72 degrees."
4415,"Alexa, set thermostat to 72 degrees."
4416,"Alexa, set the temperature to 72 degrees."
4417,"Alexa, set thermostat to 72 degrees."
4418,"Alexa, set thermostat to 72 degrees."
4419,"Alexa, set kitchen temperature to 72 degrees."
4420,"Alexa, play music by drake."
4421,"Alexa, lock the front door."
4422,"Alexa, set the thermostat to 70 degrees."
4423,"Alexa, stop the music."
4424,"Alexa, play rock music."
4425,"Alexa, lower thermostat temperature by 2 degrees."
4426,"Alexa, add milk to my shopping list."
4427,"Alexa, lock the front door."
4428,"Alexa, set the temperature to 70 degrees."
4429,"Alexa, set the temperature to 75 degrees."
4430,"Alexa, set thermostat to 70 degrees."
4431,"Alexa, what's the weather today?"
4432,"Alexa, set the thermostat to 72 degrees."
4433,"Alexa, play some music."
4434,"Alexa, add milk to my shopping list."
4435,"Alexa, play some music."
4436,"Alexa, play music by adele."
4437,"Alexa, play music from spotify."
4438,"Alexa, set thermostat to 72 degrees."
4439,"Alexa, set thermostat to 72 degrees."
4440,"Alexa, set the thermostat to 72 degrees."
4441,"Alexa, set thermostat to 72 degrees."
4442,"Alexa, set thermostat to 72 degrees."
4443,"Alexa, play music on spotify."
4444,"Alexa, set the thermostat to 70 degrees."
4445,"Alexa, play music."
4446,"Alexa, play music."
4447,"Alexa, play some jazz music."
4448,"Alexa, lower thermostat temperature by 2 degrees."
4449,"Alexa, play some music by adele."
4450,"Alexa, play music on spotify."
4451,"Alexa, set thermostat to 72 degrees."
4452,"Alexa, set an alarm for 7 am."
4453,"Alexa, set thermostat to 72 degrees."
4454,"Alexa, set temperature to 72 degrees."
4455,"Alexa, set a timer for 30 minutes."
4456,"Alexa, play some music."
4457,"Alexa, set the thermostat to 72 degrees."
4458,"Alexa, set the thermostat to 72 degrees."
4459,"Alexa, play classic rock music."
4460,"Alexa, set the thermostat to 72 degrees."
4461,"Alexa, play songs by adele."
4462,"Alexa, play music."
4463,"Alexa, set the thermostat to 72 degrees."
4464,"Alexa, set the thermostat to 72 degrees."
4465,"Alexa, set the thermostat to 70 degrees."
4466,"Alexa, set the bedroom temperature to 72 degrees."
4467,"Alexa, set thermostat to 70 degrees."
4468,"Alexa, set the thermostat to 72 degrees fahrenheit."
4469,"Alexa, play music from my playlist."
4470,"Alexa, play music on spotify."
4471,"Alexa, lock the front door."
4472,"Alexa, set the thermostat to 72 degrees fahrenheit."
4473,"Alexa, play some jazz music on spotify."
4474,"Alexa, set the thermostat to 72 degrees."
4475,"Alexa, set the thermostat to 72 degrees."
4476,"Alexa, set the thermostat to 72 degrees."
4477,"Alexa, play music by queen on spotify."
4478,"Alexa, play some classical music."
4479,"Alexa, set the thermostat to 68 degrees."
4480,"Alexa, set volume to 7."
4481,"Alexa, set thermostat to 72 degrees."
4482,"Alexa, set thermostat to 72 degrees."
4483,"Alexa, set temperature to 72 degrees."
4484,"Alexa, turn off tv at 9 pm."
4485,"Alexa, set the thermostat to 72 degrees."
4486,"Alexa, play classic rock playlist."
4487,"Alexa, set thermostat to 72 degrees."
4488,"Alexa, set the thermostat to 68 degrees."
4489,"Alexa, lock the front door."
4490,"Alexa, set thermostat to 68 degrees."
4491,"Alexa, set the thermostat to 70 degrees."
4492,"Alexa, set the living room temperature to 72 degrees."
4493,"Alexa, set thermostat temperature to 70 degrees."
4494,"Alexa, set the temperature to 70 degrees."
4495,"Alexa, set the thermostat to 72 degrees."
4496,"Alexa, set thermostat to 72 degrees fahrenheit."
4497,"Alexa, set thermostat to 72 degrees."
4498,"Alexa, play music by taylor swift."
4499,"Alexa, play music on spotify."
4500,"Alexa, set the temperature to 70 degrees."
4501,"Alexa, set the thermostat to 72 degrees."
4502,"Alexa, set temperature to 72 degrees."
4503,"Alexa, set thermostat temperature to 72 degrees."
4504,"Alexa, set the thermostat to 72 degrees."
4505,"Alexa, play my morning playlist at 7am."
4506,"Alexa, set the thermostat to 72 degrees."
4507,"Alexa, set thermostat to 72 degrees."
4508,"Alexa, set the temperature to 72 degrees."
4509,"Alexa, set thermostat to 72 degrees."
4510,"Alexa, play my workout playlist."
4511,"Alexa, set the thermostat to 75 degrees."
4512,"Alexa, play music by adele."
4513,"Alexa, set thermostat to 72 degrees."
4514,"Alexa, play music from my playlist."
4515,"Alexa, lock the front door."
4516,"Alexa, set the thermostat to 72 degrees fahrenheit."
4517,"Alexa, play my morning playlist."
4518,"Alexa, set the thermostat to 70 degrees."
4519,"Alexa, set a reminder for 3 pm."
4520,"Alexa, set temperature to 72 degrees."
4521,"Alexa, set the thermostat to 70 degrees."
4522,"Alexa, set a timer for 10 minutes."
4523,"Alexa, set thermostat to 72 degrees fahrenheit."
4524,"Alexa, set the temperature to 68 degrees."
4525,"Alexa, add milk to my shopping list."
4526,"Alexa, set the thermostat to 72 degrees."
4527,"Alexa, set temperature to 72 degrees."
4528,"Alexa, start vacuum cleaning."
4529,"Alexa, set thermostat to 72 degrees."
4530,"Alexa, play music from my playlist."
4531,"Alexa, set the thermostat to 72 degrees."
4532,"Alexa, set the thermostat to 72 degrees."
4533,"Alexa, set the thermostat to 72 degrees."
4534,"Alexa, play music by adele."
4535,"Alexa, read me a bedtime story."
4536,"Alexa, set thermostat to 72 degrees."
4537,"Alexa, set the thermostat to 72 degrees."
4538,"Alexa, what's the weather today?"
4539,"Alexa, set the thermostat to 72 degrees."
4540,"Alexa, set thermostat to 72 degrees."
4541,"Alexa, set thermostat temperature to 72 degrees."
4542,"Alexa, lock the front door."
4543,"Alexa, play ""bohemian rhapsody"" by queen."
4544,"Alexa, set a timer for 10 minutes."
4545,"Alexa, play music on spotify."
4546,"Alexa, set thermostat to 72 degrees."
4547,"Alexa, play music by taylor swift."
4548,"Alexa, set the thermostat to 75 degrees."
4549,"Alexa, set the thermostat to 72 degrees."
4550,"Alexa, lock the front door."
4551,"Alexa, lock the front door."
4552,"Alexa, set thermostat to 72 degrees."
4553,"Alexa, play music from my favorite playlist."
4554,"Alexa, play music by adele."
4555,"Alexa, set temperature to 72 degrees."
4556,"Alexa, play music by coldplay."
4557,"Alexa, set the thermostat to 72 degrees."
4558,"Alexa, set the thermostat to 70 degrees."
4559,"Alexa, lock front door."
4560,"Alexa, set the thermostat to 70 degrees."
4561,"Alexa, set thermostat temperature to 72 degrees."
4562,"Alexa, add milk to my shopping list."
4563,"Alexa, dim the lights to 50%."
4564,"Alexa, play [song or artist name]."
4565,"Alexa, set thermostat to 70 degrees."
4566,"Alexa, play the latest episode of a podcast."
4567,"Alexa, lock the front door."
4568,"Alexa, lock the front door."
4569,"Alexa, play music on spotify."
4570,"Alexa, play workout playlist."
4571,"Alexa, play music from spotify."
4572,"Alexa, play music by ed sheeran."
4573,"Alexa, set thermostat to 70 degrees."
4574,"Alexa, set the thermostat to 70 degrees."
4575,"Alexa, set thermostat to 70 degrees fahrenheit."
4576,"Alexa, set the thermostat to 72 degrees."
4577,"Alexa, set thermostat to 72 degrees."
4578,"Alexa, set the temperature to 72 degrees."
4579,"Alexa, set thermostat to 70 degrees."
4580,"Alexa, set the thermostat to 70 degrees."
4581,"Alexa, play music."
4582,"Alexa, set volume to 50%."
4583,"Alexa, set the thermostat to 72 degrees."
4584,"Alexa, set the thermostat to 72 degrees fahrenheit."
4585,"Alexa, set thermostat to 70 degrees."
4586,"Alexa, set thermostat to 70 degrees."
4587,"Alexa, dim the living room lights to 50%."
4588,"Alexa, play music by taylor swift."
4589,"Alexa, add milk to the shopping list."
4590,"Alexa, set the thermostat to 70 degrees."
4591,"Alexa, play music by beyoncé."
4592,"Alexa, play music by bruno mars."
4593,"Alexa, set thermostat to 72 degrees."
4594,"Alexa, set the thermostat to 72 degrees."
4595,"Alexa, play some jazz music on spotify."
4596,"Alexa, set thermostat to 68 degrees."
4597,"Alexa, play classic rock playlist."
4598,"Alexa, set the thermostat to 72 degrees."
4599,"Alexa, play music on spotify."
4600,"Alexa, play music in the morning."
4601,"Alexa, set thermostat to 75 degrees."
4602,"Alexa, set the thermostat to 70 degrees."
4603,"Alexa, play classic rock music on spotify."
4604,"Alexa, set the thermostat to 70 degrees."
4605,"Alexa, set thermostat temperature to 72 degrees."
4606,"Alexa, set thermostat temperature to 72 degrees fahrenheit."
4607,"Alexa, set the thermostat to 72 degrees."
4608,"Alexa, set my thermostat to 70 degrees."
4609,"Alexa, set the thermostat to 72 degrees."
4610,"Alexa, set the thermostat to 72 degrees."
4611,"Alexa, set the temperature to 72 degrees."
4612,"Alexa, set temperature to 75 degrees."
4613,"Alexa, set a reminder to buy milk at 5 pm."
4614,"Alexa, lock the front door."
4615,"Alexa, set thermostat to 72 degrees."
4616,"Alexa, play music by rihanna."
4617,"Alexa, play some music by queen."
4618,"Alexa, play my ""road trip playlist"" on spotify."
4619,"Alexa, set a timer for 10 minutes."
4620,"Alexa, set the thermostat to 72 degrees."
4621,"Alexa, set thermostat to 70 degrees."
4622,"Alexa, set thermostat to 72 degrees."
4623,"Alexa, lock the front door."
4624,"Alexa, set the thermostat to 72 degrees."
4625,"Alexa, set the thermostat to 70 degrees."
4626,"Alexa, set the thermostat to 70°f."
4627,"Alexa, play music from my workout playlist."
4628,"Alexa, set thermostat to 72 degrees."
4629,"Alexa, set the thermostat to 72 degrees fahrenheit."
4630,"Alexa, set thermostat to 72 degrees."
4631,"Alexa, turn off tv."
4632,"Alexa, turn on the fan."
4633,"Alexa, turn off the tv."
4634,"Alexa, if temperature exceeds 75 degrees fahrenheit then turn on the air conditioner."
4635,"Alexa, if the front door is locked, then set the security alarm."
4636,"Alexa, if motion detected then turn on security camera."
4637,"Alexa, if motion is detected then turn on the security camera."
4638,"Alexa, if motion is detected then turn on the security camera."
4639,"Alexa, if motion detected in the living room then turn on the tv."
4640,"Alexa, if motion is detected then turn on security camera."
4641,"Alexa, if motion detected then turn on camera."
4642,"Alexa, if front door is opened then send an alert message to my phone."
4643,"Alexa, if temperature exceeds 75 degrees fahrenheit, then turn on the air conditioning."
4644,"Alexa, if the temperature in the room is above a certain threshold, then turn on the air conditioning."
4645,"Alexa, if the front door is left open for more than five minutes, then receive a notification."
4646,"Alexa, if motion is detected then turn on the camera."
4647,"Alexa, if the front door is opened, then turn on the hallway light."
4648,"Alexa, if motion is detected, then turn on the security camera."
4649,"Alexa, if motion detected then turn on security camera."
4650,"Alexa, if door is opened then play a chime sound."
4651,"Alexa, if motion detected in the living room, then turn on the tv."
4652,"Alexa, if motion detected then turn on music."
4653,"Alexa, if the temperature drops below 68°f, then set the thermostat to 72°f."
4654,"Alexa, if motion detected then turn on hallway light."
4655,"Alexa, if motion detected then play a message."
4656,"Alexa, if motion detected then turn on camera."
4657,"Alexa, if bedroom door opens, then turn on hallway light."
4658,"Alexa, if motion detected then turn on security camera."
4659,"Alexa, if bedroom temperature goes above 75 degrees fahrenheit, then turn on the ceiling fan."
4660,"Alexa, if the temperature drops below 68°f, then turn on the heater."
4661,"Alexa, if motion detected in the hallway then turn on the lights for 5 minutes."
4662,"Alexa, if motion is detected, then turn on the porch light."
4663,"Alexa, if temperature exceeds 75 degrees fahrenheit, then turn on the air conditioning system."
4664,"Alexa, if motion detected then turn on hallway lights."
4665,"Alexa, if front door opens, then turn on hallway lights."
4666,"Alexa, if the front door is unlocked when the security system is armed, then send a notification."
4667,"Alexa, if the thermostat temperature is below 68°f, then turn on the heater."
4668,"Alexa, if the temperature goes above 80 degrees fahrenheit, then turn on the air conditioner."
4669,"Alexa, if the front door is opened, then turn on the hallway lights."
4670,"Alexa, if motion is detected then turn on camera."
4671,"Alexa, if smoke detector alarms then send notification to phone."
4672,"Alexa, if the door is left open then turn on the ac."
4673,"Alexa, if motion is detected, then turn on the security camera."
4674,"Alexa, if motion detected then turn on security camera."
4675,"Alexa, if motion detected then turn on security camera."
4676,"Alexa, if motion detected then turn on lights."
4677,"Alexa, if the temperature drops below 70 degrees fahrenheit, then turn on the heater."
4678,"Alexa, if the temperature drops below 70 degrees, then turn on the heater."
4679,"Alexa, if temperature > 75°f then turn on air conditioning."
4680,"Alexa, if motion detected then turn on security camera."
4681,"Alexa, if motion detected in the living room, then turn on the tv."
4682,"Alexa, if the front door is opened, then send a notification to my phone."
4683,"Alexa, if the front door is unlocked, then send a notification on your phone."
4684,"Alexa, if doorbell rings then announce ""someone is at the door""."
4685,"Alexa, if motion detected then turn on hallway light."
4686,"Alexa, if the front door is unlocked, then send a notification to your phone."
4687,"Alexa, if temperature above 80 degrees fahrenheit then turn on the air conditioner."
4688,"Alexa, if motion is detected then turn on the security camera."
4689,"Alexa, if the temperature goes above 85 degrees fahrenheit, then turn on the air conditioner."
4690,"Alexa, if motion detected then turn on security camera."
4691,"Alexa, if the front door is opened, then send a notification to your phone."
4692,"Alexa, if the front door is unlocked, then send a notification to my phone."
4693,"Alexa, if motion is detected then turn on camera."
4694,"Alexa, if front door opens then play alert sound."
4695,"Alexa, if the front door is opened, then send a notification to my phone."
4696,"Alexa, if the temperature reaches 75 degrees, then turn on the air conditioning."
4697,"Alexa, if the front door is unlocked then play an alert sound."
4698,"Alexa, if temperature is above 75 degrees fahrenheit then turn on the air conditioning."
4699,"Alexa, if the front door is locked then turn off the security system."
4700,"Alexa, if bedroom door is closed, then turn off lights."
4701,"Alexa, if the front door is unlocked, then send me a notification."
4702,"Alexa, if motion detected then turn on camera."
4703,"Alexa, if motion is detected, then turn on the porch light."
4704,"Alexa, if motion detected then turn on the lights."
4705,"Alexa, if the temperature goes above 80 degrees fahrenheit, then turn on the air conditioning."
4706,"Alexa, if the front door is opened then turn on the hallway light."
4707,"Alexa, if front door is closed, then lock the door."
4708,"Alexa, if the weather is below 50 degrees fahrenheit then turn on the heater."
4709,"Alexa, if bedroom door closed for 10 minutes then turn off the lights."
